Id,PostTypeId,Score,AcceptedAnswerId
46386,2,31,NULL
46387,1,2,46405
46388,2,3,NULL
46389,1,4,46966
46390,2,17,NULL
46391,2,9,NULL
46392,2,1,NULL
46393,2,0,NULL
46394,1,0,46410
46396,2,5,NULL
46400,2,11,NULL
46401,2,0,NULL
46404,2,22,NULL
46405,2,3,NULL
46406,2,3,NULL
46410,2,2,NULL
46412,2,0,NULL
46413,2,5,NULL
46414,2,4,NULL
46415,1,2,46461
46417,2,0,NULL
46418,2,0,NULL
46420,2,0,NULL
46424,2,3,NULL
46425,1,4,46437
46428,2,0,NULL
46430,2,4,NULL
46431,2,0,NULL
46432,2,0,NULL
46436,2,2,NULL
46437,2,5,NULL
46439,1,6,NULL
46442,2,5,NULL
46444,2,1,NULL
46448,2,36,NULL
46452,2,0,NULL
46453,2,0,NULL
46454,1,0,50264
46455,2,-1,NULL
46456,2,1,NULL
46457,2,0,NULL
46459,2,0,NULL
46461,2,3,NULL
46462,2,2,NULL
46463,2,2,NULL
46465,2,1,NULL
46466,2,0,NULL
46467,2,3,NULL
46469,2,1,NULL
46470,2,3,NULL
46471,2,1,NULL
46473,2,4,NULL
46474,2,1,NULL
46480,2,1,NULL
46482,1,2,46526
46483,1,221,46491
46484,1,5,46507
46486,2,17,NULL
46487,2,3,NULL
46489,1,3,47242
46490,2,3,NULL
46491,2,138,NULL
46492,2,2,NULL
46493,2,2,NULL
46494,2,0,NULL
46495,1,0,147571
46496,1,52,46579
46497,2,10,NULL
46500,2,1,NULL
46501,1,5,NULL
46502,2,2,NULL
46503,2,3,NULL
46504,2,1,NULL
46505,2,0,NULL
46507,2,5,NULL
46508,2,2,NULL
46511,2,1,NULL
46512,1,6,46535
46514,2,0,NULL
46517,2,7,NULL
46520,2,1,NULL
46522,2,0,NULL
46523,2,4,NULL
46526,2,4,NULL
46527,2,0,NULL
46529,1,0,NULL
46530,2,1,NULL
46531,2,0,NULL
46532,1,2,47396
46533,2,0,NULL
46534,2,3,NULL
46535,2,5,NULL
46536,2,0,NULL
46537,2,0,NULL
46538,2,1,NULL
46539,2,0,NULL
46541,1,74,151332
46542,2,-1,NULL
46544,2,3,NULL
46545,1,26,46549
46547,2,9,NULL
46548,2,1,NULL
46549,2,13,NULL
46551,2,1,NULL
46552,2,5,NULL
46553,2,2,NULL
46554,2,9,NULL
46558,2,0,NULL
46560,2,1,NULL
46561,1,0,NULL
46563,2,0,NULL
46565,2,1,NULL
46566,2,0,NULL
46567,2,0,NULL
46568,1,4,46695
46571,1,19,47197
46572,1,7,46577
46573,2,1,NULL
46575,2,1,NULL
46576,2,3,NULL
46577,2,8,NULL
46578,2,0,NULL
46579,2,38,NULL
46580,2,2,NULL
46581,2,23,NULL
46582,1,172,47735
46583,2,2,NULL
46584,1,11,46618
46585,1,179,46614
46586,1,168,52307
46587,2,0,NULL
46590,2,-8,NULL
46591,2,4,NULL
46592,2,0,NULL
46594,2,53,NULL
46595,2,1,NULL
46596,2,0,NULL
46597,2,6,NULL
46598,2,6,NULL
46599,2,3,NULL
46602,2,0,NULL
46607,2,47,NULL
46608,2,0,NULL
46611,2,3,NULL
46614,2,182,NULL
46617,2,1,NULL
46618,2,4,NULL
46619,2,0,NULL
46621,1,2,46627
46624,2,2,NULL
46625,2,0,NULL
46627,2,6,NULL
46632,2,0,NULL
46633,2,0,NULL
46635,2,15,NULL
46636,1,4,46640
46637,2,1,NULL
46638,2,81,NULL
46639,2,100,NULL
46640,2,9,NULL
46642,1,6,46659
46644,1,2,47382
46646,2,0,NULL
46651,2,2,NULL
46652,2,0,NULL
46654,2,1,NULL
46655,2,0,NULL
46657,2,1,NULL
46658,2,3,NULL
46659,2,7,NULL
46661,2,3,NULL
46662,2,2,NULL
46663,1,141,47452
46664,1,5,NULL
46665,2,1,NULL
46666,2,3,NULL
46667,2,2,NULL
46668,2,0,NULL
46669,2,1,NULL
46670,2,7,NULL
46671,2,3,NULL
46672,2,-6,NULL
46674,2,55,NULL
46676,2,0,NULL
46677,1,0,46976
46679,2,0,NULL
46681,2,93,NULL
46684,2,1,NULL
46685,2,1,NULL
46686,2,1,NULL
46690,2,1,NULL
46692,1,1,46797
46693,1,4,47320
46694,2,1,NULL
46695,2,4,NULL
46697,1,4,46751
46700,2,23,NULL
46704,1,9,46800
46705,2,0,NULL
46706,2,1,NULL
46709,1,8,46784
46713,2,4,NULL
46714,1,6,46822
46715,2,1,NULL
46717,2,2,NULL
46718,1,7,46724
46719,1,4,46785
46722,2,3,NULL
46724,2,13,NULL
46725,2,0,NULL
46727,2,4,NULL
46728,2,0,NULL
46730,2,2,NULL
46731,2,2,NULL
46732,2,4,NULL
46733,2,0,NULL
46735,2,0,NULL
46736,2,3,NULL
46737,2,0,NULL
46742,2,5,NULL
46746,2,0,NULL
46751,2,3,NULL
46753,2,1,NULL
46758,1,6,NULL
46759,2,1,NULL
46760,2,0,NULL
46761,2,0,NULL
46766,2,15,NULL
46776,2,1,NULL
46777,1,3,46794
46780,2,2,NULL
46784,2,3,NULL
46785,2,2,NULL
46788,1,11,46894
46789,2,187,NULL
46790,2,5,NULL
46792,2,3,NULL
46794,2,7,NULL
46797,2,1,NULL
46800,2,18,NULL
46801,2,38,NULL
46803,2,4,NULL
46804,2,2,NULL
46805,1,30,265989
46808,2,1,NULL
46809,2,4,NULL
46810,2,4,NULL
46811,2,2,NULL
46812,1,-1,NULL
46817,2,1,NULL
46818,2,4,NULL
46819,2,0,NULL
46821,2,1,NULL
46822,2,8,NULL
46823,2,0,NULL
46824,2,19,NULL
46827,1,41,46832
46828,2,6,NULL
46832,2,58,NULL
46834,2,5,NULL
46837,1,-1,46871
46840,2,1,NULL
46841,1,1,47237
46842,1,4,NULL
46843,2,0,NULL
46845,2,9,NULL
46846,2,0,NULL
46848,2,1,NULL
46849,2,0,NULL
46852,2,1,NULL
46853,2,0,NULL
46854,2,0,NULL
46855,1,5,46884
46857,2,2,NULL
46858,2,1,NULL
46859,1,0,50869
46860,1,7,46866
46861,2,0,NULL
46863,1,3,47119
46864,2,1,NULL
46865,2,35,NULL
46866,2,8,NULL
46868,2,0,NULL
46869,1,4,46897
46870,2,1,NULL
46871,2,0,NULL
46873,1,7,NULL
46874,2,0,NULL
46875,2,0,NULL
46876,2,0,NULL
46877,2,1,NULL
46878,2,2,NULL
46879,2,7,NULL
46880,2,2,NULL
46883,2,0,NULL
46884,2,1,NULL
46888,2,1,NULL
46893,2,0,NULL
46894,2,6,NULL
46895,2,4,NULL
46897,2,4,NULL
46898,1,775,46908
46899,2,3,NULL
46900,2,5,NULL
46902,2,2,NULL
46903,2,1,NULL
46905,2,78,NULL
46906,2,2,NULL
46907,1,0,46931
46908,2,1342,NULL
46909,1,7,46952
46911,2,4,NULL
46912,2,3,NULL
46914,2,1,NULL
46915,1,3,47161
46916,2,0,NULL
46918,1,51,47743
46920,2,24,NULL
46922,2,0,NULL
46924,1,3,47002
46925,2,4,NULL
46926,2,45,NULL
46927,2,6,NULL
46928,2,4,NULL
46930,1,7,64674
46931,2,5,NULL
46932,2,1,NULL
46933,1,7,46946
46935,2,2,NULL
46936,2,0,NULL
46938,1,2,47124
46940,2,6,NULL
46942,2,0,NULL
46943,2,0,NULL
46945,2,2,NULL
46946,2,15,NULL
46948,2,0,NULL
46949,2,0,NULL
46950,2,0,NULL
46951,2,2,NULL
46952,2,16,NULL
46954,2,0,NULL
46956,2,39,NULL
46957,2,1,NULL
46959,2,0,NULL
46961,2,3,NULL
46962,2,0,NULL
46963,2,2,NULL
46964,2,3,NULL
46966,2,6,NULL
46967,2,1,NULL
46968,2,0,NULL
46970,2,2,NULL
46971,2,4,NULL
46976,2,4,NULL
46978,2,0,NULL
46980,2,2,NULL
46981,1,6,NULL
46982,1,7,47168
46983,2,3,NULL
46986,2,0,NULL
46987,1,1,46998
46988,2,1,NULL
46989,2,48,NULL
46992,2,0,NULL
46994,2,0,NULL
46995,2,6,NULL
46996,2,1,NULL
46998,2,3,NULL
47000,2,1,NULL
47002,2,2,NULL
47003,1,35,47084
47004,2,21,NULL
47005,1,2,47054
47006,2,0,NULL
47007,1,84,256455
47009,1,2,47306
47010,2,12,NULL
47011,2,1,NULL
47012,2,21,NULL
47014,2,1,NULL
47015,2,1,NULL
47018,2,2,NULL
47019,2,4,NULL
47022,1,20,47098
47026,1,1,NULL
47027,2,0,NULL
47030,2,3,NULL
47032,2,4,NULL
47033,2,2,NULL
47034,2,1,NULL
47035,2,0,NULL
47037,2,4,NULL
47038,2,-1,NULL
47040,2,3,NULL
47042,2,9,NULL
47045,1,154,47049
47046,2,3,NULL
47048,2,0,NULL
47049,2,279,NULL
47051,2,0,NULL
47052,1,4,13180223
47053,2,0,NULL
47054,2,1,NULL
47059,2,0,NULL
47061,2,0,NULL
47064,2,7,NULL
47066,1,2,47071
47067,2,5,NULL
47069,2,0,NULL
47071,2,9,NULL
47073,2,-2,NULL
47074,2,1,NULL
47075,2,0,NULL
47078,1,5,3988952
47080,2,0,NULL
47081,2,5,NULL
47082,2,44,NULL
47083,2,14,NULL
47084,2,38,NULL
47086,2,11,NULL
47087,1,5,47111
47088,2,2,NULL
47089,1,65,47095
47090,2,0,NULL
47093,2,2,NULL
47095,2,91,NULL
47097,2,9,NULL
47098,2,13,NULL
47102,2,0,NULL
47104,1,4,NULL
47106,2,17,NULL
47107,1,11,865822
47108,2,-1,NULL
47109,2,0,NULL
47110,2,11,NULL
47111,2,6,NULL
47113,2,0,NULL
47114,2,1,NULL
47115,2,0,NULL
47116,2,2,NULL
47117,2,0,NULL
47118,2,3,NULL
47119,2,3,NULL
47120,2,3,NULL
47123,2,0,NULL
47124,2,3,NULL
47125,2,0,NULL
47126,2,0,NULL
47127,2,12,NULL
47128,2,7,NULL
47130,2,1,NULL
47131,2,0,NULL
47133,1,3,NULL
47136,2,2,NULL
47138,1,5,47243
47139,2,0,NULL
47143,2,3,NULL
47144,1,2,47147
47145,1,1,47148
47146,2,4,NULL
47147,2,4,NULL
47148,2,7,NULL
47149,2,2,NULL
47150,2,3,NULL
47151,2,2,NULL
47152,2,0,NULL
47154,2,1,NULL
47156,2,0,NULL
47158,2,1,NULL
47160,2,11,NULL
47161,2,5,NULL
47163,1,2,47209
47164,2,2,NULL
47165,2,0,NULL
47166,2,4,NULL
47167,1,5,47170
47168,2,12,NULL
47169,1,1,47200
47170,2,8,NULL
47171,2,2,NULL
47172,2,0,NULL
47173,2,0,NULL
47174,2,0,NULL
47177,1,81,47290
47178,2,0,NULL
47179,2,0,NULL
47180,2,2,NULL
47184,2,0,NULL
47185,2,1,NULL
47186,2,8,NULL
47187,2,5,NULL
47190,2,0,NULL
47191,2,8,NULL
47193,2,0,NULL
47196,2,0,NULL
47197,2,37,NULL
47198,1,14,47208
47199,2,31,NULL
47200,2,1,NULL
47201,2,4,NULL
47202,2,1,NULL
47203,1,8,47214
47205,2,3,NULL
47206,1,1,NULL
47207,1,7,47304
47208,2,6,NULL
47209,2,0,NULL
47210,1,6,54788
47211,2,1,NULL
47212,2,2,NULL
47213,2,0,NULL
47214,2,13,NULL
47215,2,0,NULL
47217,1,12,1905709
47220,2,2,NULL
47221,2,2,NULL
47224,2,1,NULL
47225,1,4,67198
47228,2,0,NULL
47232,2,5,NULL
47233,2,0,NULL
47235,1,6,47245
47236,2,2,NULL
47237,2,1,NULL
47238,2,2,NULL
47239,1,31,47273
47240,2,3,NULL
47241,2,2,NULL
47242,2,3,NULL
47243,2,7,NULL
47244,2,2,NULL
47245,2,7,NULL
47248,1,2,47371
47249,1,3,47257
47250,2,2,NULL
47251,2,1,NULL
47252,2,6,NULL
47253,1,7,47266
47254,2,4,NULL
47256,2,3,NULL
47257,2,6,NULL
47261,2,0,NULL
47262,1,6,47263
47263,2,5,NULL
47264,2,1,NULL
47266,2,9,NULL
47267,2,2,NULL
47268,2,3,NULL
47269,2,0,NULL
47271,2,1,NULL
47273,2,46,NULL
47274,2,3,NULL
47275,2,0,NULL
47276,2,6,NULL
47279,1,4,845174
47281,2,1,NULL
47286,2,29,NULL
47290,2,45,NULL
47294,2,1,NULL
47296,2,1,NULL
47297,1,3,NULL
47298,2,2,NULL
47300,2,4,NULL
47302,2,0,NULL
47303,2,3,NULL
47304,2,15,NULL
47306,2,3,NULL
47308,2,3,NULL
47309,1,4,47678
47310,2,3,NULL
47313,2,2,NULL
47315,1,25,48272
47320,2,3,NULL
47323,1,11,47325
47324,2,4,NULL
47325,2,10,NULL
47326,2,3,NULL
47329,1,3,47344
47331,2,6,NULL
47335,2,4,NULL
47338,1,1,47418
47340,1,4,47368
47344,2,1,NULL
47345,2,0,NULL
47346,2,0,NULL
47347,2,11,NULL
47348,2,1,NULL
47350,2,0,NULL
47351,2,1,NULL
47352,2,0,NULL
47353,2,3,NULL
47354,2,4,NULL
47356,2,0,NULL
47357,2,14,NULL
47358,2,0,NULL
47359,2,-1,NULL
47361,2,2,NULL
47362,2,0,NULL
47363,1,33,47364
47364,2,42,NULL
47365,2,1,NULL
47366,1,8,1521408
47368,2,3,NULL
47369,2,1,NULL
47370,2,3,NULL
47371,2,2,NULL
47373,2,1,NULL
47374,1,6,130400
47375,2,0,NULL
47376,1,18,47380
47377,2,0,NULL
47378,2,0,NULL
47379,2,1,NULL
47380,2,22,NULL
47381,2,1,NULL
47382,2,2,NULL
47383,2,1,NULL
47385,2,0,NULL
47387,1,9,47393
47388,2,1,NULL
47389,2,10,NULL
47391,2,0,NULL
47392,2,1,NULL
47393,2,14,NULL
47394,1,11,83142
47396,2,1,NULL
47397,2,1,NULL
47398,2,1,NULL
47400,1,31,21731961
47402,1,6,47426
47403,2,2,NULL
47404,2,4,NULL
47405,1,1,47415
47407,2,1,NULL
47408,2,1,NULL
47410,2,0,NULL
47411,2,2,NULL
47413,1,2,47431
47414,1,3,53790
47415,2,4,NULL
47416,2,2,NULL
47417,2,0,NULL
47418,2,3,NULL
47419,2,1,NULL
47420,1,3,NULL
47422,2,2,NULL
47423,2,1,NULL
47424,2,0,NULL
47425,2,-1,NULL
47426,2,23,NULL
47427,1,77,47428
47428,2,127,NULL
47429,2,31,NULL
47430,2,2,NULL
47431,2,1,NULL
47432,1,16,48229
47433,1,6,47449
47434,2,1,NULL
47435,2,0,NULL
47436,1,36,47442
47437,1,1,NULL
47439,2,0,NULL
47441,2,0,NULL
47442,2,39,NULL
47443,2,0,NULL
47445,2,5,NULL
47446,2,2,NULL
47447,1,0,47466
47448,2,0,NULL
47449,2,15,NULL
47451,2,4,NULL
47452,2,119,NULL
47454,2,1,NULL
47455,2,0,NULL
47456,2,1,NULL
47457,2,0,NULL
47458,2,1,NULL
47459,2,12,NULL
47461,2,41,NULL
47463,2,0,NULL
47464,2,0,NULL
47465,2,2,NULL
47466,2,2,NULL
47467,2,24,NULL
47468,1,7,47503
47469,2,0,NULL
47470,2,2,NULL
47471,2,1,NULL
47472,2,75,NULL
47474,2,0,NULL
47475,1,17,47478
47476,2,87,NULL
47477,2,1,NULL
47478,2,18,NULL
47479,2,2,NULL
47480,2,0,NULL
47481,2,2,NULL
47483,1,1,47689
47485,2,0,NULL
47486,1,3,47501
47487,1,49,47508
47490,2,3,NULL
47491,2,3,NULL
47492,2,0,NULL
47493,2,220,NULL
47494,2,2,NULL
47495,1,-3,47621
47496,2,2,NULL
47497,2,4,NULL
47498,2,0,NULL
47500,2,0,NULL
47501,2,9,NULL
47502,2,0,NULL
47503,2,3,NULL
47504,2,-1,NULL
47505,2,3,NULL
47506,2,1,NULL
47507,2,1,NULL
47508,2,87,NULL
47509,2,3,NULL
47510,2,0,NULL
47511,2,1,NULL
47512,2,3,NULL
47513,2,2,NULL
47514,2,1,NULL
47515,2,3,NULL
47517,2,36,NULL
47518,2,1,NULL
47519,1,2,47584
47520,2,2,NULL
47521,1,14,47799
47522,1,4,47671
47523,2,0,NULL
47524,1,7,47540
47525,2,1,NULL
47526,1,9,47543
47527,2,0,NULL
47528,2,3,NULL
47529,2,2,NULL
47531,2,5,NULL
47533,1,2,47583
47534,2,6,NULL
47535,1,3,47552
47537,1,29,47548
47538,1,2,47554
47539,2,7,NULL
47540,2,7,NULL
47541,2,16,NULL
47543,2,7,NULL
47544,2,0,NULL
47545,2,0,NULL
47546,2,1,NULL
47547,2,0,NULL
47548,2,20,NULL
47550,2,6,NULL
47552,2,6,NULL
47554,2,4,NULL
47555,1,16,5212707
47557,2,0,NULL
47558,2,0,NULL
47559,2,1,NULL
47561,2,0,NULL
47562,2,0,NULL
47564,2,1,NULL
47565,2,1,NULL
47566,2,0,NULL
47568,2,0,NULL
47569,2,2,NULL
47571,2,0,NULL
47574,2,5,NULL
47577,2,2,NULL
47581,2,1,NULL
47583,2,4,NULL
47584,2,0,NULL
47585,2,9,NULL
47586,2,3,NULL
47588,2,2,NULL
47589,1,7,47662
47590,2,11,NULL
47591,1,4,NULL
47593,2,2,NULL
47594,2,4,NULL
47597,2,4,NULL
47598,2,1,NULL
47599,2,2,NULL
47600,2,0,NULL
47601,2,1,NULL
47602,2,11,NULL
47605,1,161,47628
47606,2,0,NULL
47607,2,0,NULL
47608,2,0,NULL
47609,2,6,NULL
47612,1,2,47618
47615,2,1,NULL
47617,2,2,NULL
47618,2,3,NULL
47619,2,0,NULL
47621,2,5,NULL
47624,2,2,NULL
47626,2,39,NULL
47627,2,0,NULL
47628,2,197,NULL
47631,2,2,NULL
47632,2,0,NULL
47633,2,2,NULL
47635,2,0,NULL
47637,2,2,NULL
47639,1,18,47649
47641,2,5,NULL
47643,2,0,NULL
47644,2,0,NULL
47645,2,0,NULL
47649,2,19,NULL
47650,2,10,NULL
47652,2,0,NULL
47654,2,0,NULL
47655,2,2,NULL
47656,1,10,47680
47658,1,4,48107
47659,2,0,NULL
47660,2,5,NULL
47662,2,8,NULL
47663,2,2,NULL
47664,2,1,NULL
47665,2,6,NULL
47666,2,1,NULL
47668,2,6,NULL
47670,2,2,NULL
47671,2,2,NULL
47674,2,2,NULL
47676,1,16,444367
47678,2,1,NULL
47680,2,19,NULL
47681,2,3,NULL
47683,1,12,47963
47684,2,1,NULL
47685,1,4,68212
47688,2,1,NULL
47689,2,1,NULL
47692,1,7,47729
47693,2,151,NULL
47694,2,5,NULL
47696,2,3,NULL
47699,2,0,NULL
47701,1,21,56510
47702,2,0,NULL
47703,1,13,47705
47705,2,27,NULL
47706,2,1,NULL
47707,1,5,47745
47708,1,20,47753
47709,1,5,48029
47710,2,232,NULL
47711,1,13,47731
47712,2,3,NULL
47713,2,6,NULL
47714,2,4,NULL
47716,2,14,NULL
47717,2,107,NULL
47719,2,1,NULL
47720,2,2,NULL
47721,2,5,NULL
47722,2,3,NULL
47726,2,4,NULL
47728,2,2,NULL
47729,2,13,NULL
47730,2,0,NULL
47731,2,15,NULL
47732,2,13,NULL
47733,2,1,NULL
47734,2,0,NULL
47735,2,172,NULL
47737,2,-2,NULL
47738,2,0,NULL
47741,2,7,NULL
47743,2,16,NULL
47744,2,0,NULL
47745,2,5,NULL
47746,2,2,NULL
47748,2,0,NULL
47749,1,14,47781
47750,2,2,NULL
47752,1,221,47757
47753,2,26,NULL
47755,2,33,NULL
47756,2,1,NULL
47757,2,141,NULL
47758,2,23,NULL
47761,2,9,NULL
47762,1,8,47796
47763,2,3,NULL
47766,2,1,NULL
47768,2,1,NULL
47776,2,76,NULL
47777,2,402,NULL
47780,1,0,NULL
47781,2,11,NULL
47784,2,4,NULL
47785,2,1,NULL
47786,1,86,47811
47787,2,2,NULL
47789,1,121,47826
47792,2,37,NULL
47793,2,55,NULL
47795,2,2,NULL
47796,2,4,NULL
47799,2,9,NULL
47801,1,6,NULL
47805,2,0,NULL
47807,2,0,NULL
47808,2,4,NULL
47809,2,1,NULL
47810,2,1,NULL
47811,2,60,NULL
47812,2,2,NULL
47814,2,-1,NULL
47816,2,1,NULL
47817,1,13,604928
47822,2,2,NULL
47824,1,418,47829
47825,2,1,NULL
47826,2,97,NULL
47827,1,4,NULL
47828,2,5,NULL
47829,2,780,NULL
47830,2,1,NULL
47831,2,6,NULL
47832,2,2,NULL
47833,1,6,47841
47834,2,3,NULL
47836,2,3,NULL
47837,1,62,47844
47838,1,9,NULL
47839,2,5,NULL
47840,2,0,NULL
47841,2,17,NULL
47844,2,51,NULL
47845,1,69,NULL
47847,2,0,NULL
47848,2,89,NULL
47849,1,3,47860
47851,2,1,NULL
47853,2,1,NULL
47854,1,20,47859
47855,2,2,NULL
47856,2,1,NULL
47857,2,1,NULL
47859,2,9,NULL
47860,2,1,NULL
47861,2,0,NULL
47862,1,0,47900
47863,2,0,NULL
47864,1,2,50671
47865,2,20,NULL
47866,2,8,NULL
47868,2,3,NULL
47869,1,0,48050
47871,2,4,NULL
47874,2,9,NULL
47876,2,2,NULL
47879,2,15,NULL
47882,1,246,47902
47883,1,0,47913
47884,1,20,NULL
47885,2,15,NULL
47886,1,6,47998
47887,2,14,NULL
47888,2,19,NULL
47889,2,3,NULL
47890,2,87,NULL
47892,2,0,NULL
47895,2,8,NULL
47900,2,1,NULL
47901,1,11,47921
47902,2,285,NULL
47903,1,89,47929
47906,2,5,NULL
47908,2,5,NULL
47909,2,9,NULL
47911,2,4,NULL
47913,2,1,NULL
47915,1,6,NULL
47916,2,4,NULL
47919,1,23,47948
47920,2,3,NULL
47921,2,16,NULL
47922,2,5,NULL
47923,2,2,NULL
47924,2,2,NULL
47925,2,0,NULL
47926,2,4,NULL
47928,2,9,NULL
47929,2,41,NULL
47932,2,6,NULL
47933,2,4,NULL
47935,2,0,NULL
47936,2,1,NULL
47937,1,16,47940
47938,2,8,NULL
47939,2,6,NULL
47940,2,16,NULL
47941,1,69,155355
47942,2,4,NULL
47943,2,6,NULL
47945,2,1,NULL
47947,2,0,NULL
47948,2,29,NULL
47950,2,9,NULL
47952,2,2,NULL
47953,1,23,47956
47954,2,6,NULL
47955,2,3,NULL
47956,2,29,NULL
47957,2,2,NULL
47958,2,3,NULL
47959,2,0,NULL
47960,1,6,1079575
47961,2,0,NULL
47963,2,9,NULL
47964,2,12,NULL
47965,2,27,NULL
47966,2,7,NULL
47968,2,1,NULL
47969,2,5,NULL
47970,2,-1,NULL
47972,1,20,275998
47974,2,0,NULL
47975,1,8,70695
47976,2,32,NULL
47977,2,1,NULL
47978,2,0,NULL
47979,2,3,NULL
47980,1,17,47983
47981,1,841,47990
47982,2,6,NULL
47983,2,13,NULL
47984,2,12,NULL
47985,2,3,NULL
47986,2,-1,NULL
47989,1,26,47994
47990,2,1412,NULL
47991,2,3,NULL
47994,2,34,NULL
47997,2,27,NULL
47998,2,15,NULL
48000,2,0,NULL
48001,2,33,NULL
48002,2,0,NULL
48003,2,8,NULL
48005,2,3,NULL
48006,1,56,48016
48007,2,1,NULL
48008,2,39,NULL
48009,1,7,48736
48010,2,4,NULL
48011,2,3,NULL
48012,1,4,52881
48013,2,17,NULL
48015,2,10,NULL
48016,2,35,NULL
48017,1,31,48031
48018,2,3,NULL
48019,2,13,NULL
48023,2,1,NULL
48024,2,1,NULL
48027,2,2,NULL
48028,2,4,NULL
48029,2,10,NULL
48030,2,0,NULL
48031,2,31,NULL
48033,2,18,NULL
48034,2,0,NULL
48035,2,7,NULL
48041,1,18,48112
48044,2,3,NULL
48046,2,11,NULL
48048,2,11,NULL
48050,2,2,NULL
48053,1,19,48103
48054,2,3,NULL
48055,2,5,NULL
48058,2,1,NULL
48059,2,3,NULL
48064,2,1,NULL
48065,2,27,NULL
48068,2,3,NULL
48069,2,0,NULL
48070,1,10,NULL
48074,2,2,NULL
48075,2,0,NULL
48076,1,5,48169
48077,2,4,NULL
48078,2,1,NULL
48079,2,23,NULL
48080,2,1,NULL
48081,2,0,NULL
48082,2,2,NULL
48083,1,0,48227
48087,1,73,48089
48088,1,75,48096
48089,2,85,NULL
48090,2,3,NULL
48091,2,0,NULL
48093,2,0,NULL
48094,1,16,48102
48095,2,1,NULL
48096,2,40,NULL
48097,2,3,NULL
48098,2,2,NULL
48099,2,1,NULL
48100,2,2,NULL
48102,2,22,NULL
48103,2,28,NULL
48105,2,0,NULL
48106,2,11,NULL
48107,2,3,NULL
48110,1,0,NULL
48112,2,20,NULL
48114,2,18,NULL
48115,1,4,88316
48116,2,4,NULL
48117,2,0,NULL
48119,2,2,NULL
48120,2,2,NULL
48121,2,3,NULL
48123,1,25,48734
48124,1,40,48125
48125,2,72,NULL
48126,1,10,48161
48128,2,0,NULL
48130,2,5,NULL
48131,2,0,NULL
48132,1,0,NULL
48133,2,5,NULL
48134,2,1,NULL
48135,1,2,48145
48136,2,11,NULL
48138,2,0,NULL
48141,2,6,NULL
48143,2,4,NULL
48144,1,34,48153
48145,2,4,NULL
48147,2,2,NULL
48148,1,15,48171
48151,2,7,NULL
48152,2,0,NULL
48153,2,28,NULL
48154,2,28,NULL
48155,2,0,NULL
48156,2,1,NULL
48157,1,1,48166
48159,2,14,NULL
48160,2,2,NULL
48161,2,13,NULL
48162,2,0,NULL
48166,2,4,NULL
48169,2,7,NULL
48170,2,0,NULL
48171,2,2,NULL
48172,2,1,NULL
48173,2,0,NULL
48174,2,15,NULL
48175,2,1,NULL
48176,1,5,NULL
48177,2,1,NULL
48178,2,2,NULL
48179,1,8,48404
48180,2,0,NULL
48181,2,0,NULL
48184,2,3,NULL
48185,2,9,NULL
48188,2,0,NULL
48189,2,5,NULL
48190,2,0,NULL
48191,2,4,NULL
48192,2,0,NULL
48197,2,0,NULL
48198,1,340,48199
48199,2,399,NULL
48202,2,47,NULL
48203,1,14,48217
48205,2,1,NULL
48207,2,102,NULL
48208,2,6,NULL
48210,2,5,NULL
48211,1,48,NULL
48212,2,3,NULL
48213,2,0,NULL
48214,2,2,NULL
48215,1,4,48302
48217,2,26,NULL
48219,2,0,NULL
48220,2,6,NULL
48222,2,1,NULL
48223,2,1,NULL
48224,1,7,48234
48225,1,0,NULL
48227,2,2,NULL
48228,2,1,NULL
48229,2,13,NULL
48231,2,1,NULL
48232,2,0,NULL
48234,2,9,NULL
48235,1,5,692397
48236,2,5,NULL
48237,2,2,NULL
48238,2,2,NULL
48239,1,397,48684
48240,1,2,NULL
48241,2,10,NULL
48242,2,48,NULL
48243,2,0,NULL
48244,2,45,NULL
48247,2,2,NULL
48248,2,6,NULL
48249,1,41,8945638
48250,1,7,48399
48253,1,8,48389
48254,2,0,NULL
48255,2,2,NULL
48256,2,1,NULL
48257,1,1,96691
48258,2,3,NULL
48259,2,85,NULL
48260,2,1,NULL
48261,2,10,NULL
48262,2,7,NULL
48263,2,3,NULL
48264,2,4,NULL
48265,2,22,NULL
48266,2,0,NULL
48270,2,0,NULL
48271,1,3,48296
48272,2,3,NULL
48273,2,2,NULL
48274,2,0,NULL
48275,2,11,NULL
48278,1,2,51298
48280,2,10,NULL
48281,2,4,NULL
48282,2,7,NULL
48283,2,1,NULL
48284,2,1,NULL
48285,2,4,NULL
48288,1,8,48318
48289,2,1,NULL
48290,2,0,NULL
48291,2,3,NULL
48292,2,0,NULL
48293,1,7,48332
48296,2,2,NULL
48297,2,3,NULL
48298,2,11,NULL
48299,1,7,48309
48300,2,1,NULL
48301,2,5,NULL
48302,2,7,NULL
48305,2,1,NULL
48306,2,0,NULL
48307,1,12,NULL
48309,2,7,NULL
48312,2,1,NULL
48318,2,10,NULL
48319,2,9,NULL
48320,1,27,161963
48322,1,5,48922
48325,2,30,NULL
48327,2,0,NULL
48328,2,0,NULL
48330,2,1,NULL
48332,2,12,NULL
48335,2,5,NULL
48336,2,1,NULL
48338,1,6,48343
48339,2,0,NULL
48340,1,1,NULL
48341,2,2,NULL
48342,2,0,NULL
48343,2,4,NULL
48344,1,5,NULL
48345,2,0,NULL
48346,2,0,NULL
48348,2,8,NULL
48350,2,2,NULL
48353,2,9,NULL
